model,dataset,method_key,method_role,estimator,near_perfect_policy,n_folds,positive_folds,tie_folds,negative_folds,any_fold_positive,all_folds_positive,all_folds_nonnegative,mixed_positive_and_negative,mean_fold_lift_pct
bag8,maternal_health_risk,leaf_density_embed_k10_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-62.01467039729113
bag8,maternal_health_risk,leaf_density_embed_k20,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-57.581853699299096
bag8,maternal_health_risk,leaf_density_embed_k5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-51.71464022793623
bag8,maternal_health_risk,nearest_test_k10_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-64.41140584061206
bag8,maternal_health_risk,nearest_test_k10_cumshift_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-57.392169161048
bag8,maternal_health_risk,nearest_test_k10_filter_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-76.0129423823094
bag8,maternal_health_risk,nearest_test_k5_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-53.012106607416136
bag8,maternal_health_risk,nearest_test_rel_k10_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-75.46507695510842
bag8,maternal_health_risk,nearest_test_rel_k10_cumshift_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-64.89643277405291
bag8,maternal_health_risk,nearest_test_rel_k5_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-61.31390083671146
bag8,maternal_health_risk,neighbor_consensus_k10_dist,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-91.16811256051848
bag8,maternal_health_risk,neighbor_consensus_k10_dist_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-79.16738867399616
bag8,maternal_health_risk,neighbor_consensus_k10_uniform,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-83.54755064329515
bag8,maternal_health_risk,neighbor_consensus_k20_dist,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-102.66015563829853
bag8,maternal_health_risk,neighbor_consensus_k5_dist,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-85.65432616158746
bag8,maternal_health_risk,neighbor_consensus_k5_dist_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-77.06370802816556
bag8,maternal_health_risk,ot_disp_v2_selective,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-20.630233320838975
bag8,maternal_health_risk,ot_disp_v2_selective_abs,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-17.823816886299724
bag8,maternal_health_risk,ot_disp_v2_selective_and_summary,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-29.40247022401627
bag8,maternal_health_risk,ot_disp_v2_selective_and_summary_abs,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-33.21729670379437
bag8,maternal_health_risk,ot_disp_v2_selective_and_summary_top10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-29.40247022401627
bag8,maternal_health_risk,ot_disp_v2_selective_top10,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-20.630233320838975
bag8,maternal_health_risk,ot_disp_v2_summary_only,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-22.46259928596717
bag8,maternal_health_risk,ot_displacement_mag,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-46.13904481664725
bag8,maternal_health_risk,ot_displacement_no_mag,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-26.267733723617244
bag8,maternal_health_risk,pca_train_only_10,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,7.9181667456316775
bag8,maternal_health_risk,pca_train_only_5,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,4.081756721554716
bag8,maternal_health_risk,pca_train_only_var90,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,4.081756721554716
bag8,maternal_health_risk,pca_train_only_var95,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,4.081756721554716
bag8,maternal_health_risk,pseudo_label_lgbm_conf80_iter5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,10.33306314557546
bag8,maternal_health_risk,pseudo_label_lgbm_conf90_iter1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,8.058948644657006
bag8,maternal_health_risk,pseudo_label_lgbm_conf90_iter3,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,9.874016637128694
bag8,maternal_health_risk,pseudo_label_lgbm_conf95_iter3,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,8.515435579114488
bag8,maternal_health_risk,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,5.333553126955647
bag8,maternal_health_risk,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,2.663848381827981
bag8,maternal_health_risk,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,4.438121064832317
bag8,maternal_health_risk,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,4.057180383840838
bag8,maternal_health_risk,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_absolute,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_diff,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_inv_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_oof_absolute,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_oof_diff,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_oof_inv_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_oof_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_oof_ratio_cap5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_ratio__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,1,0,True,False,True,False,1.8188636946499266
bag8,maternal_health_risk,target_enc_ratio__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,1,1,True,False,False,True,0.47440630446294224
bag8,maternal_health_risk,target_enc_ratio_cap5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_standard_m10,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_standard_m20,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,target_enc_standard_m5,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,maternal_health_risk,targeted_groupby_top3,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,12.091961659068588
bag8,maternal_health_risk,targeted_groupby_top3_shifted_agg,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,12.091961659068588
bag8,maternal_health_risk,targeted_groupby_top5,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,5.5763652336857
bag8,maternal_health_risk,targeted_groupby_top5_shifted_agg,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,5.5763652336857
bag8,maternal_health_risk,tdda_k10_lam07_aug1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,25.890665545139967
bag8,maternal_health_risk,tdda_k5_lam06_aug1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,27.44249988493891
bag8,maternal_health_risk,tdda_k5_lam07_aug1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,27.03413819282942
bag8,maternal_health_risk,tdda_k5_lam07_aug1_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,26.49359533712364
bag8,maternal_health_risk,tdda_k5_lam07_aug2,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,26.255737945565244
bag8,maternal_health_risk,tdda_k5_lam08_aug1,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,25.72450446951343
bag8,maternal_health_risk,tdda_v2_k10_lam07_pfl_dw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,26.593597428423607
bag8,maternal_health_risk,tdda_v2_k5_lam06_pfl_dw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,26.505256768368383
bag8,maternal_health_risk,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,27.81140394984261
bag8,maternal_health_risk,tdda_v2_k5_lam07_pfl_dw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,26.41597949206219
bag8,maternal_health_risk,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,25.424675068578825
bag8,maternal_health_risk,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,3,0,0,True,True,True,False,26.92293073637697
bag8,maternal_health_risk,train_only_scaling,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-1.830417490420822
bag8,miami_housing,adversarial_lgbm_both_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.7733478348234624
bag8,miami_housing,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.3396466377775382
bag8,miami_housing,adversarial_lgbm_cal_iso_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.2419884452483358
bag8,miami_housing,adversarial_lgbm_cal_platt_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.0212602506968433
bag8,miami_housing,adversarial_lgbm_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.2277741846985577
bag8,miami_housing,adversarial_logreg_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.9191615034388887
bag8,miami_housing,adversarial_reweight_lgbm_cal_iso_ratio_hard,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.1129835948349953
bag8,miami_housing,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.25088514353304
bag8,miami_housing,adversarial_reweight_lgbm_cal_iso_ratio_winsorize,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.13872300332284906
bag8,miami_housing,adversarial_reweight_lgbm_ratio_hard,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.8004739552015319
bag8,miami_housing,adversarial_reweight_lgbm_ratio_hard_tempered,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.041114557184317176
bag8,miami_housing,adversarial_reweight_lgbm_ratio_normalize,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.7464733606993694
bag8,miami_housing,adversarial_reweight_lgbm_ratio_winsorize,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.3945135120392831
bag8,miami_housing,adversarial_reweight_lgbm_ratio_winsorize_tempered,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.09016814599618157
bag8,miami_housing,adversarial_reweight_lgbm_raw_hard,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.5613286820955975
bag8,miami_housing,adversarial_rf_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-1.0529185769091958
bag8,miami_housing,cluster_membership_k10_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.37823041267404145
bag8,miami_housing,cluster_membership_k10_both_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.052301476179294
bag8,miami_housing,cluster_membership_k10_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,0.025445308230734442
bag8,miami_housing,cluster_membership_k10_feature_cumshift,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.41283335255459747
bag8,miami_housing,cluster_membership_k10_weight,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.5132364342823313
bag8,miami_housing,cluster_membership_k15_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,1,0,2,True,False,False,True,-0.21239334955417175
bag8,miami_housing,cluster_membership_k5_both,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.4586043856828692
bag8,miami_housing,cluster_membership_k5_feature,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,-0.5093874996267298
bag8,miami_housing,freq_enc_train_only,train_only_version,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,3,0,False,False,True,False,0.0
bag8,miami_housing,freq_ratio_log,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-4.35773480613915e-07
bag8,miami_housing,freq_ratio_log__sel_combined_intersection,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,0,0,3,False,False,False,False,-0.00200890642965294
bag8,miami_housing,freq_ratio_log__sel_combined_union,test_time_variant,fold_level_rel_lift_pct,dataset_level_near_perfect_base_mask,3,2,0,1,True,False,False,True,0.0013278007380092
